Cust_ID,Target,Age,Gender,Balance,Occupation,No_OF_CR_TXNS,AGE_BKT,Holding_Period,SCR
C11422,0,42,M,17949.44,SELF-EMP,8,41-45,14,NA
C11423,0,45,M,34983.05,PROF,21,41-45,29,NA
C11424,0,37,M,93555.83,SAL,10,36-40,21,NA
C11425,1,30,M,25616.01,NA,40,26-30,18,NA
C11426,0,35,M,5341.55,SAL,48,31-35,24,NA
C11427,0,39,M,39048.06,SAL,48,36-40,26,NA
C11428,0,26,M,63487.24,SAL,11,26-30,8,NA
C11429,0,52,M,21113.24,SAL,2,>50,16,NA
C11430,0,32,M,88697.21,SAL,29,31-35,29,NA
C11431,1,38,M,18502.25,NA,31,36-40,9,NA
C11432,1,52,M,17207.08,NA,5,>50,26,NA
C11433,1,33,M,75708.09,SAL,47,31-35,16,NA
C11434,1,46,M,21592.32,SAL,32,46-50,16,NA
C11435,0,50,M,65597.53,SAL,15,46-50,2,NA
C11436,0,37,M,40979.83,SAL,7,36-40,30,NA
C11437,0,44,M,9278.93,SAL,31,41-45,4,NA
C11438,0,51,M,51977.35,SAL,32,>50,9,NA
C11439,0,32,M,28530.69,SAL,38,31-35,7,NA
C11440,0,36,M,7822.25,PROF,33,36-40,26,NA
C11441,0,39,M,168674.85,SAL,29,36-40,7,NA
C11442,0,35,M,51667.82,SAL,13,31-35,21,NA
C11443,0,49,M,8130.93,SAL,7,46-50,22,NA
C11444,0,33,M,258463.45,SAL,10,31-35,30,NA
C11445,0,48,M,60186.14,PROF,31,46-50,2,NA
C11446,0,45,M,97355.2,SAL,49,41-45,31,NA
C11447,0,44,M,47702.35,SELF-EMP,33,41-45,28,NA
C11448,0,28,M,306601.7,SELF-EMP,43,26-30,9,NA
C11449,0,51,M,170510.49,SAL,39,>50,21,NA
C11450,0,38,M,217963.7,SAL,2,36-40,27,NA
C11451,0,55,M,167811.42,SELF-EMP,39,>50,11,NA
C11452,0,36,M,106062.96,SAL,8,36-40,24,NA
C11453,0,31,M,80618.55,SAL,11,31-35,3,NA
C11454,0,35,M,212087.54,SELF-EMP,11,31-35,20,NA
C11455,0,51,M,127747.45,SAL,35,>50,23,NA
C11456,0,36,M,99751.63,PROF,18,36-40,1,NA
C11457,0,46,M,172531.16,SAL,36,46-50,4,NA
C11458,0,40,M,38575.26,SAL,2,36-40,23,NA
C11459,0,49,M,73601.14,SELF-EMP,43,46-50,17,NA
C11460,0,40,M,13543.93,SAL,14,36-40,2,NA
C11461,0,31,M,140462.4,PROF,21,31-35,15,NA
C11462,0,47,M,40288.38,SAL,0,46-50,8,NA
C11463,0,41,M,36471.6,SAL,17,41-45,16,NA
C11464,1,40,M,115285.79,NA,40,36-40,21,NA
C11465,0,41,M,1270.03,SELF-EMP,10,41-45,17,NA
C11466,0,47,M,61800.62,SAL,50,46-50,0,NA
C11467,0,37,M,99460.33,SAL,3,36-40,2,NA
C11468,0,31,M,131770.29,PROF,37,31-35,2,NA
C11469,0,50,M,13570.41,PROF,44,46-50,31,NA
C11470,1,37,M,32188.96,NA,49,36-40,4,NA
C11471,1,37,M,192602.7,NA,13,36-40,18,NA
C11472,1,50,M,28360.5,NA,31,46-50,10,NA
C11473,1,37,M,93328.37,SELF-EMP,38,36-40,29,NA
C11474,0,32,M,32523.93,SAL,19,31-35,15,NA
C11475,0,31,M,544914.65,SELF-EMP,46,31-35,17,NA
C11476,0,44,M,215335.97,SAL,16,41-45,7,NA
C11477,0,35,M,15504.15,SAL,29,31-35,18,NA
C11478,0,45,M,89021.63,PROF,26,41-45,18,NA
C11479,0,35,M,22701.05,SAL,0,31-35,31,NA
C11480,0,31,M,74340.87,SAL,10,31-35,11,NA
C11481,0,32,M,59713.88,SAL,4,31-35,23,NA
C11482,0,35,M,75725.08,SAL,5,31-35,8,NA
C11483,0,32,M,27502.53,SAL,2,31-35,9,NA
C11484,0,44,M,12379.99,SAL,30,41-45,9,NA
C11485,0,29,M,35427.17,SAL,19,26-30,24,NA
C11486,0,24,M,33556.95,SAL,46,<25,26,NA
C11487,0,46,M,45218.31,SAL,38,46-50,4,NA
C11488,0,31,M,205008.56,SAL,40,31-35,20,NA
C11489,0,49,M,11499.43,SAL,23,46-50,29,NA
C11490,0,28,M,132384.5,SAL,12,26-30,21,NA
C11491,0,47,M,90778.3,SAL,21,46-50,7,NA
C11492,0,47,M,177544.89,SAL,31,46-50,3,NA
C11493,0,46,M,54247.54,SAL,47,46-50,22,NA
C11494,0,55,M,67657.5,SAL,45,>50,15,NA
C11495,0,44,M,171620.02,SAL,4,41-45,12,NA
C11496,0,47,M,179855.04,SAL,8,46-50,4,NA
C11497,0,45,M,221256.49,SAL,37,41-45,21,NA
C11498,0,42,M,19771.8,PROF,40,41-45,25,NA
C11499,0,26,M,3790.94,SAL,27,26-30,4,NA
C11500,0,26,M,41243.4,SAL,25,26-30,17,NA
C11501,0,41,M,155412.24,PROF,34,41-45,30,NA
C11502,0,36,M,172195.08,SAL,33,36-40,2,NA
C11503,0,50,M,180549.48,SAL,18,46-50,3,NA
C11504,1,43,M,8418.61,NA,6,41-45,26,NA
C11505,0,41,M,91519.92,SELF-EMP,38,41-45,24,NA
C11506,0,53,M,33947.5,SAL,43,>50,3,NA
C11507,0,30,M,79150.83,SAL,18,26-30,9,NA
C11508,0,35,M,131909.56,SAL,13,31-35,8,NA
C11509,0,34,M,74168.59,SAL,35,31-35,14,NA
C11510,1,52,M,210776.87,PROF,43,>50,11,NA
C11511,1,41,M,142502.69,NA,32,41-45,19,NA
C11512,1,49,M,17626.56,NA,50,46-50,22,NA
C11513,1,55,M,190314.84,PROF,41,>50,18,NA
C11514,0,40,M,13352.17,SAL,43,36-40,4,NA
C11515,0,39,M,12491.4,SAL,42,36-40,4,NA
C11516,0,34,M,12250.89,PROF,14,31-35,3,NA
C11517,0,53,M,160775.65,PROF,38,>50,16,NA
C11518,0,40,M,2774.17,SAL,50,36-40,17,NA
C11519,0,40,M,12534.07,SAL,12,36-40,16,NA
C11520,0,42,M,85108.34,SAL,15,41-45,28,NA
C11521,0,34,M,34522.77,SAL,47,31-35,24,NA
C11522,0,52,M,143218.49,SAL,43,>50,20,NA
C11523,0,27,M,190150.64,SAL,23,26-30,12,NA
C11524,0,47,M,153430.75,PROF,23,46-50,23,NA
C11525,0,52,M,16260.48,PROF,33,>50,25,NA
C11526,0,30,M,61736.92,PROF,36,26-30,0,NA
C11527,0,25,M,115999.26,SELF-EMP,36,<25,3,NA
C11528,0,55,M,85630.11,SAL,27,>50,11,NA
C11529,0,46,M,233189.14,SAL,29,46-50,6,NA
C11530,0,52,M,6044.43,SAL,43,>50,13,NA
C11531,0,23,M,225555,PROF,44,<25,23,NA
C11532,0,46,M,44063.7,SELF-EMP,21,46-50,25,NA
C11533,0,55,M,22290.37,PROF,41,>50,24,NA
C11534,0,26,M,127812.17,SAL,48,26-30,4,NA
C11535,0,55,M,182864.1,SAL,47,>50,7,NA
C11536,0,55,M,9530.71,SAL,33,>50,13,NA
C11537,0,26,M,25467.66,SAL,22,26-30,8,NA
C11538,0,50,M,93868.26,PROF,35,46-50,25,NA
C11539,0,47,M,200853.23,SAL,18,46-50,6,NA
C11540,0,37,M,134545.32,PROF,11,36-40,30,NA
C11541,0,42,M,7664.84,SELF-EMP,17,41-45,17,NA
C11542,0,25,M,234563.91,SAL,1,<25,25,NA
C11543,0,52,M,256445.29,SAL,9,>50,21,NA
C11544,0,47,M,83638.46,SAL,20,46-50,4,NA
C11545,0,51,M,41505.91,SAL,39,>50,28,NA
C11546,0,53,M,313702.34,SELF-EMP,12,>50,20,NA
C11547,0,41,M,101767.75,SAL,33,41-45,7,NA
C11548,0,47,M,177050.39,SAL,42,46-50,30,NA
C11549,1,53,M,21376.14,PROF,42,>50,21,NA
C11550,1,50,M,16178.34,NA,40,46-50,12,NA
C11551,1,47,M,170658.15,NA,4,46-50,3,NA
C11552,1,21,M,26512.52,PROF,18,<25,10,NA
C11553,0,31,M,56951.15,PROF,4,31-35,16,NA
C11554,0,39,M,42189.17,SELF-EMP,1,36-40,17,NA
C11555,0,29,M,57769.8,SELF-EMP,26,26-30,22,NA
C11556,0,29,M,225555,SAL,38,26-30,9,NA
C11557,0,43,M,126939.51,SAL,24,41-45,6,NA
C11558,0,42,M,12517.45,SELF-EMP,0,41-45,26,NA
C11559,0,48,M,31012.12,SELF-EMP,28,46-50,6,NA
C11560,0,38,M,2073.37,SELF-EMP,16,36-40,0,NA
C11561,0,52,M,72976.56,SAL,47,>50,31,NA
C11562,0,47,M,94810.17,PROF,30,46-50,18,NA
C11563,0,29,M,78153.01,SAL,40,26-30,9,NA
C11564,0,45,M,22628.4,SAL,4,41-45,12,NA
C11565,0,46,M,114440.04,SELF-EMP,26,46-50,4,NA
C11566,0,35,M,225555,SELF-EMP,5,31-35,0,NA
C11567,0,30,M,221489.63,SELF-EMP,48,26-30,1,NA
C11568,0,31,M,26717.84,SELF-EMP,5,31-35,2,NA
C11569,0,41,M,10091.34,SAL,9,41-45,24,NA
C11570,0,29,M,63787.17,PROF,30,26-30,31,NA
C11571,0,49,M,58723.65,PROF,17,46-50,8,NA
C11572,0,40,M,27599.87,SAL,24,36-40,3,NA
C11573,0,31,M,12418.53,SAL,1,31-35,28,NA
C11574,0,41,M,34109.87,PROF,44,41-45,16,NA
C11575,0,30,M,122993.6,SELF-EMP,37,26-30,0,NA
C11576,0,42,M,12902.48,PROF,18,41-45,10,NA
C11577,0,25,M,64545.82,SAL,44,<25,31,NA
C11578,0,25,M,4086.71,SAL,50,<25,21,NA
C11579,0,46,M,225555,SAL,26,46-50,11,NA
C11580,0,52,M,10740.42,SAL,13,>50,10,NA
C11581,0,49,M,225555,SELF-EMP,5,46-50,27,NA
C11582,1,51,M,83350.08,NA,7,>50,10,NA
C11583,0,40,M,100504.85,PROF,40,36-40,7,NA
C11584,0,42,M,62458.8,SELF-EMP,38,41-45,9,NA
C11585,0,44,M,38863.67,SAL,33,41-45,2,NA
C11586,0,52,M,40027.23,PROF,41,>50,23,NA
C11587,0,32,M,113499.66,SAL,34,31-35,31,NA
C11588,1,54,M,43116.56,NA,27,>50,22,NA
C11589,1,54,M,215376.84,SELF-EMP,50,>50,22,NA
C11590,1,37,M,102360.56,PROF,49,36-40,24,NA
C11591,1,33,M,351116.93,NA,21,31-35,17,NA
C11592,0,38,M,164850.98,SAL,13,36-40,13,NA
C11593,0,40,M,115894.82,SAL,38,36-40,23,NA
C11594,0,38,M,197483.33,SAL,29,36-40,3,NA
C11595,0,48,M,106764.67,PROF,30,46-50,14,NA
C11596,0,36,M,38083.94,SAL,2,36-40,30,NA
C11597,0,30,M,8106.4,SAL,21,26-30,13,NA
C11598,0,45,M,143427.47,PROF,20,41-45,12,NA
C11599,0,44,M,51048.42,SELF-EMP,47,41-45,10,NA
C11600,0,48,M,57796.31,SAL,15,46-50,0,NA
C11601,0,39,M,134284.41,SELF-EMP,24,36-40,11,NA
C11602,0,40,M,31724.07,SELF-EMP,4,36-40,11,NA
C11603,0,36,M,191647.96,SAL,0,36-40,23,NA
C11604,0,49,M,165521.41,SELF-EMP,1,46-50,9,NA
C11605,0,25,M,24215.72,SELF-EMP,48,<25,22,NA
C11606,0,25,M,166853.13,SAL,29,<25,25,NA
C11607,0,43,M,182173.95,SAL,2,41-45,16,NA
C11608,0,35,M,327423.56,SAL,33,31-35,5,NA
C11609,0,32,M,59705.79,PROF,2,31-35,1,NA
C11610,0,40,M,13312.99,SAL,30,36-40,19,NA
C11611,0,32,M,8360.24,SELF-EMP,25,31-35,5,NA
C11612,0,53,M,21245.59,SAL,22,>50,3,NA
C11613,0,31,M,69447.51,SELF-EMP,41,31-35,17,NA
C11614,0,55,M,196948.92,SAL,31,>50,8,NA
C11615,0,48,M,143072.64,SAL,49,46-50,20,NA
C11616,0,47,M,19136.23,SAL,13,46-50,31,NA
C11617,0,39,M,38155.08,SAL,49,36-40,14,NA
C11618,0,34,M,29737.64,SAL,10,31-35,20,NA
C11619,0,43,M,24502.33,SAL,7,41-45,4,NA
C11620,0,31,M,167550.51,SAL,42,31-35,21,NA
C11621,0,52,M,4776.37,SAL,23,>50,0,NA
C11622,1,28,M,91739.47,NA,5,26-30,16,NA
C11623,0,30,M,20028.94,SAL,35,26-30,20,NA
C11624,0,47,M,28120.25,SAL,16,46-50,6,NA
C11625,0,36,M,119506.65,PROF,18,36-40,1,NA
C11626,0,29,M,28627.23,PROF,27,26-30,22,NA
C11627,0,22,M,121119.37,SELF-EMP,41,<25,28,NA
C11628,1,43,M,67943.8,NA,4,41-45,4,NA
C11629,1,32,M,186707.29,PROF,26,31-35,25,NA
C11630,1,53,M,90166.13,NA,50,>50,25,NA
C11631,1,47,M,121805.82,NA,10,46-50,13,NA
C11632,0,32,M,11303.31,SAL,41,31-35,3,NA
C11633,0,39,M,71157.33,SAL,38,36-40,5,NA
C11634,0,54,M,179143.32,SAL,19,>50,22,NA
C11635,0,24,M,9154.03,SAL,8,<25,16,NA
C11636,0,25,M,172745.71,SAL,28,<25,30,NA
C11637,0,25,M,225555,SAL,25,<25,18,NA
C11638,0,25,M,151355.92,SAL,14,<25,17,NA
C11639,0,55,M,124381.93,SAL,14,>50,29,NA
C11640,0,29,M,149273.32,PROF,6,26-30,14,NA
C11641,0,50,M,45225.29,SAL,21,46-50,13,NA
C11642,0,39,M,225555,SELF-EMP,29,36-40,30,NA
C11643,0,43,M,25425.82,SAL,12,41-45,7,NA
C11644,0,43,M,18059.88,SAL,12,41-45,19,NA
C11645,0,46,M,138170.63,SAL,7,46-50,6,NA
C11646,0,53,M,104105.92,PROF,46,>50,9,NA
C11647,0,37,M,89436.9,SAL,41,36-40,19,NA
C11648,0,33,M,123476.8,PROF,28,31-35,6,NA
C11649,0,52,M,93374.29,SELF-EMP,5,>50,2,NA
C11650,0,43,M,64424.55,SELF-EMP,37,41-45,31,NA
C11651,0,31,M,106899.67,PROF,21,31-35,6,NA
C11652,0,31,M,6366.13,SAL,38,31-35,31,NA
C11653,0,32,M,116182.31,SELF-EMP,26,31-35,9,NA
C11654,0,37,M,22850.29,SAL,0,36-40,5,NA
C11655,0,44,M,3757.17,SAL,47,41-45,29,NA
C11656,0,28,M,214460.83,SAL,40,26-30,28,NA
C11657,0,35,M,115472.71,SELF-EMP,41,31-35,24,NA
C11658,0,34,M,506273.62,SELF-EMP,39,31-35,16,NA
C11659,0,49,M,67564.93,SAL,42,46-50,7,NA
C11660,0,54,M,14768.61,SELF-EMP,16,>50,19,NA
C11661,0,41,M,203215.81,SAL,11,41-45,20,NA
C11662,0,34,M,139995.65,SELF-EMP,12,31-35,17,NA
C11663,0,34,M,225555,SAL,30,31-35,9,NA
C11664,0,35,M,93282.51,SAL,47,31-35,16,NA
C11665,0,49,M,14641.73,SAL,0,46-50,15,NA
C11666,0,54,M,225555,SAL,47,>50,21,NA
C11667,0,35,M,225555,PROF,30,31-35,25,NA
C11668,0,43,M,139882.77,SAL,33,41-45,14,NA
C11669,0,40,M,157249.22,SAL,50,36-40,31,NA
C11670,0,53,M,99140.88,SAL,18,>50,14,NA
C11671,0,45,M,31333.51,SAL,7,41-45,5,NA
C11672,0,27,M,131905.88,SAL,27,26-30,14,NA
C11673,0,32,M,225555,PROF,13,31-35,28,NA
C11674,0,33,M,12680.42,PROF,48,31-35,16,NA
C11675,0,28,M,23212.84,PROF,45,26-30,30,NA
C11676,0,27,M,77425.15,PROF,5,26-30,5,NA
C11677,0,38,M,244706.94,PROF,0,36-40,4,NA
C11678,0,40,M,179024.52,PROF,32,36-40,18,NA
C11679,0,45,M,90653.45,SAL,46,41-45,1,NA
C11680,0,37,M,15710.48,SAL,41,36-40,22,NA
C11681,0,52,M,155241.99,SAL,29,>50,28,NA
C11682,0,48,M,225555,PROF,2,46-50,4,NA
C11683,0,40,M,72797.6,PROF,6,36-40,26,NA
C11684,0,27,M,49004.14,SELF-EMP,31,26-30,26,NA
C11685,0,55,M,11954.98,SAL,20,>50,30,NA
C11686,0,54,M,37727.04,SAL,13,>50,30,NA
C11687,0,41,M,50812.74,PROF,23,41-45,2,NA
C11688,0,28,M,52234.69,SAL,50,26-30,25,NA
C11689,0,54,M,24592.01,SELF-EMP,3,>50,0,NA
C11690,0,42,M,48430.22,SAL,5,41-45,11,NA
C11691,0,39,M,48493.23,PROF,5,36-40,14,NA
C11692,0,40,M,43603.67,PROF,44,36-40,20,NA
C11693,0,35,M,38680.6,SAL,1,31-35,10,NA
C11694,0,30,M,21973.19,PROF,44,26-30,23,NA
C11695,0,50,M,13812.32,SAL,2,46-50,19,NA
C11696,0,46,M,8425.21,SELF-EMP,9,46-50,2,NA
C11697,0,38,M,57821.34,SELF-EMP,42,36-40,22,NA
C11698,0,46,M,47679.71,PROF,10,46-50,25,NA
C11699,0,54,M,7809.04,SAL,8,>50,7,NA
C11700,0,27,M,25238.48,SAL,45,26-30,15,NA
C11701,0,49,M,2229.52,SAL,48,46-50,10,NA
C11702,0,52,M,28991.25,PROF,12,>50,22,NA
C11703,0,49,M,29499.84,SAL,15,46-50,4,NA
C11704,0,49,M,102729.24,SAL,7,46-50,22,NA
C11705,0,22,M,225555,SAL,8,<25,11,NA
C11706,0,40,M,12171.66,SAL,20,36-40,21,NA
C11707,0,46,M,75371.09,PROF,13,46-50,31,NA
C11708,0,27,M,91330.4,PROF,22,26-30,11,NA
C11709,0,33,M,225555,SAL,44,31-35,6,NA
C11710,0,42,M,225555,SAL,1,41-45,22,NA
C11711,0,31,M,633865.95,PROF,16,31-35,27,NA
C11712,0,53,M,91959.03,SAL,33,>50,4,NA
C11713,0,50,M,31608.08,SAL,13,46-50,0,NA
C11714,0,40,M,5452.65,SAL,24,36-40,0,NA
C11715,0,44,M,50822.04,PROF,46,41-45,0,NA
C11716,0,46,M,194150.88,SAL,9,46-50,8,NA
C11717,0,42,M,25888.16,PROF,6,41-45,18,NA
C11718,0,37,M,225555,SAL,25,36-40,11,NA
C11719,0,41,M,97963.69,SAL,4,41-45,25,NA
C11720,0,51,M,16144.82,SAL,2,>50,20,NA
C11721,0,33,M,151086.65,SELF-EMP,30,31-35,1,NA
C11722,0,48,M,11754.61,SAL,1,46-50,26,NA
C11723,0,44,M,48343.97,PROF,10,41-45,3,NA
C11724,0,54,M,225555,PROF,25,>50,12,NA
C11725,0,54,M,23016.74,SELF-EMP,26,>50,3,NA
C11726,0,39,M,152190.05,SAL,16,36-40,7,NA
C11727,0,50,M,14849.88,PROF,27,46-50,20,NA
C11728,0,51,M,35311.96,PROF,13,>50,19,NA
C11729,0,40,M,10319.27,SAL,2,36-40,29,NA
C11730,0,42,M,63824.43,SAL,8,41-45,8,NA
C11731,0,37,M,58859.03,SAL,7,36-40,23,NA
C11732,0,40,M,152543.85,SAL,10,36-40,7,NA
C11733,0,38,M,23448.05,PROF,28,36-40,9,NA
C11734,0,47,M,1916.95,SAL,40,46-50,18,NA
C11735,0,38,M,7141.61,SAL,26,36-40,28,NA
C11736,0,53,M,28476.59,SAL,40,>50,12,NA
C11737,0,38,M,11540.76,SELF-EMP,1,36-40,14,NA
C11738,0,52,M,902153.9,SAL,35,>50,1,NA
C11739,0,42,M,79059.2,SAL,4,41-45,24,NA
C11740,0,43,M,157876.51,SAL,29,41-45,4,NA
C11741,0,30,M,30495.21,PROF,37,26-30,10,NA
C11742,0,49,M,128040.3,PROF,18,46-50,19,NA
C11743,0,32,M,11479.4,SAL,1,31-35,8,NA
C11744,0,39,M,225555,SAL,47,36-40,5,NA
C11745,0,34,M,225555,PROF,4,31-35,19,NA
C11746,0,53,M,10094.79,SAL,24,>50,19,NA
C11747,0,37,M,7373.89,SELF-EMP,19,36-40,27,NA
C11748,0,45,M,80851.81,SELF-EMP,3,41-45,11,NA
C11749,0,27,M,122823.34,SAL,48,26-30,9,NA
C11750,0,54,M,225555,SAL,28,>50,27,NA
C11751,0,31,M,14360.75,SELF-EMP,37,31-35,26,NA
C11752,0,42,M,57005.18,SELF-EMP,0,41-45,5,NA
C11753,0,52,M,63333.78,SAL,0,>50,0,NA
C11754,0,30,M,84797.85,SAL,3,26-30,23,NA
C11755,0,43,M,176080.41,PROF,5,41-45,6,NA
C11756,0,45,M,9574.92,SAL,18,41-45,0,NA
C11757,0,37,M,225555,SELF-EMP,12,36-40,11,NA
C11758,0,35,M,44329.39,SELF-EMP,34,31-35,7,NA
C11759,0,31,M,44998.58,SELF-EMP,30,31-35,24,NA
C11760,0,28,M,222431.98,SAL,29,26-30,12,NA
C11761,0,37,M,79648.95,SAL,23,36-40,7,NA
C11762,0,48,M,4425.02,SELF-EMP,39,46-50,10,NA
C11763,0,28,M,12897.28,SAL,29,26-30,6,NA
C11764,0,34,M,13928.87,SELF-EMP,43,31-35,13,NA
C11765,0,31,M,180123.82,SAL,47,31-35,15,NA
C11766,0,46,M,12242.15,SAL,34,46-50,27,NA
C11767,0,36,M,55525.27,SAL,6,36-40,2,NA
C11768,0,43,M,75199.59,SELF-EMP,41,41-45,17,NA
C11769,0,55,M,147181.5,PROF,21,>50,17,NA
C11770,0,32,M,65796.13,SAL,25,31-35,14,NA
C11771,0,50,M,30474.34,SAL,49,46-50,2,NA
C11772,0,43,M,5279.44,SAL,1,41-45,17,NA
C11773,0,31,M,68167.6,SELF-EMP,27,31-35,22,NA
C11774,0,35,M,102557.38,SAL,11,31-35,30,NA
C11775,0,23,M,46625.44,SAL,25,<25,7,NA
C11776,0,33,M,28028.9,SAL,7,31-35,2,NA
C11777,0,37,M,23458.02,SAL,45,36-40,13,NA
C11778,0,54,M,4605.69,SAL,49,>50,21,NA
C11779,0,29,M,151733.27,SAL,33,26-30,12,NA
C11780,0,55,M,244677.58,SAL,38,>50,15,NA
C11781,0,55,M,2221.91,PROF,6,>50,26,NA
C11782,0,35,M,5335.78,SAL,22,31-35,3,NA
C11783,0,26,M,218541.87,PROF,14,26-30,22,NA
C11784,0,45,M,11826.78,PROF,31,41-45,27,NA
C11785,0,48,M,117479.82,SAL,4,46-50,28,NA
C11786,0,28,M,225555,SAL,37,26-30,15,NA
C11787,0,55,M,164487.9,SAL,8,>50,11,NA
C11788,0,30,M,55574.55,SELF-EMP,43,26-30,31,NA
C11789,0,52,M,100386.28,SAL,45,>50,25,NA
C11790,0,47,M,8219.2,PROF,29,46-50,10,NA
C11791,0,28,M,501977.48,SELF-EMP,28,26-30,5,NA
C11792,0,54,M,24093.15,SAL,34,>50,18,NA
C11793,0,28,M,225555,SAL,9,26-30,13,NA
C11794,0,50,M,116826.54,SAL,4,46-50,22,NA
C11795,0,50,M,165389.62,SAL,10,46-50,16,NA
C11796,0,40,M,225555,SAL,40,36-40,6,NA
C11797,0,37,M,225555,SAL,7,36-40,17,NA
C11798,0,34,M,23310.52,SAL,38,31-35,14,NA
C11799,0,31,M,580439.5,SAL,28,31-35,20,NA
C11800,0,29,M,204705,SELF-EMP,3,26-30,24,NA
C11801,0,55,M,46017.21,SAL,43,>50,23,NA
C11802,0,47,M,103111.45,SAL,47,46-50,16,NA
C11803,0,47,M,136229.42,SAL,11,46-50,22,NA
C11804,0,47,M,2233.75,SAL,29,46-50,15,NA
C11805,0,30,M,10839.63,SELF-EMP,6,26-30,4,NA
C11806,0,45,M,178337.21,SAL,5,41-45,31,NA
C11807,0,32,M,225555,SAL,41,31-35,5,NA
C11808,0,39,M,32651.76,SAL,23,36-40,31,NA
C11809,0,31,M,25007.53,SELF-EMP,35,31-35,27,NA
C11810,0,31,M,100488.53,PROF,45,31-35,8,NA
C11811,0,37,M,225555,SELF-EMP,7,36-40,4,NA
C11812,0,32,M,225555,SELF-EMP,15,31-35,22,NA
C11813,0,55,M,225555,SAL,10,>50,27,NA
C11814,0,40,M,4290.79,SAL,30,36-40,31,NA
C11815,0,41,M,665819.43,SAL,21,41-45,19,NA
C11816,0,38,M,249174.39,SAL,29,36-40,28,NA
C11817,0,33,M,45737.44,SAL,43,31-35,3,NA
C11818,0,42,M,111979.44,PROF,33,41-45,20,NA
C11819,0,44,M,43022.44,SAL,5,41-45,0,NA
C11820,0,28,M,40239.42,SAL,48,26-30,0,NA
C11821,0,31,M,14708.06,SELF-EMP,16,31-35,28,NA
C11822,0,35,M,143619.3,PROF,11,31-35,22,NA
C11823,0,29,M,27879.1,SELF-EMP,19,26-30,8,NA
C11824,0,33,M,225555,SELF-EMP,36,31-35,9,NA
C11825,0,26,M,614581.31,SELF-EMP,34,26-30,12,NA
C11826,0,26,M,123277.58,SELF-EMP,32,26-30,10,NA
C11827,0,28,M,44841.53,PROF,49,26-30,31,NA
C11828,0,31,M,225555,PROF,28,31-35,11,NA
C11829,0,44,M,33945.61,PROF,29,41-45,26,NA
C11830,0,46,M,5614.39,PROF,1,46-50,3,NA
C11831,0,42,M,81854.28,SELF-EMP,32,41-45,6,NA
C11832,0,29,M,19247.58,SELF-EMP,40,26-30,13,NA
C11833,0,36,M,63229.32,SELF-EMP,16,36-40,23,NA
C11834,0,52,M,139548.35,SELF-EMP,49,>50,28,NA
C11835,0,43,M,11432.55,SELF-EMP,25,41-45,18,NA
C11836,0,46,M,72628.29,SELF-EMP,22,46-50,25,NA
C11837,0,28,M,96963.24,SELF-EMP,5,26-30,5,NA
C11838,0,28,M,225555,SENP,39,26-30,18,NA
C11839,0,51,M,18375.56,SENP,37,>50,0,NA
C11840,0,51,M,31308.31,SENP,1,>50,21,NA
C11841,0,53,M,3035.28,SENP,35,>50,23,NA
C11842,0,34,M,18977.01,SENP,47,31-35,29,NA
C11843,0,33,M,18692.19,SENP,49,31-35,19,NA
C11844,0,31,M,225555,SAL,48,31-35,30,NA
C11845,0,48,M,113496.74,SAL,42,46-50,16,NA
C11846,0,31,M,165461.41,SAL,10,31-35,23,NA
C11847,0,43,M,126767.14,SAL,27,41-45,26,NA
C11848,0,55,M,133310.23,PROF,1,>50,31,NA
C11849,0,53,M,11206.37,PROF,48,>50,14,NA
C11850,0,45,M,68983.84,PROF,19,41-45,30,NA
C11851,0,29,M,56218.4,PROF,22,26-30,2,NA
C11852,0,23,M,223328.4,SENP,15,<25,20,NA
C11853,0,35,M,44249.18,SENP,47,31-35,3,NA
C11854,0,39,M,184814.29,SENP,40,36-40,5,NA
C11855,0,28,M,126038.55,SENP,20,26-30,23,NA
C11856,0,37,M,16939.69,SENP,31,36-40,26,NA
C11857,0,31,M,9929.27,SENP,0,31-35,0,NA
C11858,0,54,M,160520.32,SENP,31,>50,4,NA
C11859,0,28,M,54272.5,PROF,27,26-30,18,NA
C11860,0,48,M,1704.75,PROF,11,46-50,30,NA
C11861,0,44,M,126981.14,PROF,21,41-45,21,NA
C11862,0,53,M,69063.82,PROF,24,>50,6,NA
C11863,0,48,M,153812.05,SENP,49,46-50,20,NA
C11864,0,32,M,225555,SENP,23,31-35,20,NA
C11865,0,27,M,26860.81,SENP,19,26-30,12,NA
C11866,0,40,M,189246.67,SENP,1,36-40,12,NA
C11867,0,26,M,225555,SENP,20,26-30,6,NA
C11868,0,44,M,89448.86,SAL,30,41-45,0,NA
C11869,0,25,M,225555,SAL,20,<25,3,NA
C11870,0,34,M,108726.26,SAL,27,31-35,13,NA
C11871,0,28,M,585295.66,SENP,46,26-30,20,NA
C11872,0,53,M,225555,PROF,36,>50,12,NA
C11873,0,55,M,201136.85,PROF,37,>50,27,NA
C11874,0,46,M,225555,SAL,11,46-50,12,NA
C11875,0,50,M,133173.53,SAL,39,46-50,21,NA
C11876,0,46,M,23977.59,SAL,44,46-50,12,NA
C11877,0,33,M,35972.38,SAL,24,31-35,6,NA
C11878,0,38,M,29805.41,SENP,1,36-40,18,NA
C11879,0,29,M,4361.37,SAL,24,26-30,31,NA
C11880,0,55,M,225555,SAL,9,>50,28,NA
C11881,0,30,M,860217.4,SAL,39,26-30,22,NA
